augpath,source,augment_index,class,infraclass
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250703101630_aug258.jpg,IMG20250703101630.png,258,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250703101630_aug304.jpg,IMG20250703101630.png,304,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250703101630_aug323.jpg,IMG20250703101630.png,323,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250703101638.jpg,IMG20250703101638.png,0,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250703101638_aug86.jpg,IMG20250703101638.png,86,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250703101638_aug292.jpg,IMG20250703101638.png,292,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250703101638_aug315.jpg,IMG20250703101638.png,315,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\borer\borer_small_hole\IMG20250703101708.jpg,IMG20250703101708.png,0,borer,borer_small_hole
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\borer\borer_small_hole\IMG20250703101708_aug2.jpg,IMG20250703101708.png,2,borer,borer_small_hole
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\borer\borer_small_hole\IMG20250703101708_aug12.jpg,IMG20250703101708.png,12,borer,borer_small_hole
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\borer\borer_small_hole\IMG20250703101708_aug24.jpg,IMG20250703101708.png,24,borer,borer_small_hole
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\borer\borer_small_hole\IMG20250703101708_aug27.jpg,IMG20250703101708.png,27,borer,borer_small_hole
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\borer\borer_small_hole\IMG20250703101708_aug35.jpg,IMG20250703101708.png,35,borer,borer_small_hole
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\borer\borer_small_hole\IMG20250703101708_aug41.jpg,IMG20250703101708.png,41,borer,borer_small_hole
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\borer\borer_small_hole\IMG20250703101708_aug49.jpg,IMG20250703101708.png,49,borer,borer_small_hole
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\borer\borer_small_hole\IMG20250703101708_aug59.jpg,IMG20250703101708.png,59,borer,borer_small_hole
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\borer\borer_small_hole\IMG20250703101708_aug65.jpg,IMG20250703101708.png,65,borer,borer_small_hole
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\borer\borer_small_hole\IMG20250703101708_aug78.jpg,IMG20250703101708.png,78,borer,borer_small_hole
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250703101735.jpg,IMG20250703101735.png,0,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250703101735_aug82.jpg,IMG20250703101735.png,82,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250703101735_aug222.jpg,IMG20250703101735.png,222,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250703101854.jpg,IMG20250703101854.png,0,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250703101854_aug22.jpg,IMG20250703101854.png,22,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250703101854_aug44.jpg,IMG20250703101854.png,44,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250703101854_aug60.jpg,IMG20250703101854.png,60,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250703101854_aug79.jpg,IMG20250703101854.png,79,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250703101854_aug99.jpg,IMG20250703101854.png,99,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250703101854_aug133.jpg,IMG20250703101854.png,133,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250703101854_aug154.jpg,IMG20250703101854.png,154,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250703101854_aug181.jpg,IMG20250703101854.png,181,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250703101938.jpg,IMG20250703101938.png,0,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250703101938_aug11.jpg,IMG20250703101938.png,11,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250703101938_aug37.jpg,IMG20250703101938.png,37,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250703101938_aug68.jpg,IMG20250703101938.png,68,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250703101938_aug76.jpg,IMG20250703101938.png,76,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250703101938_aug104.jpg,IMG20250703101938.png,104,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250703101938_aug126.jpg,IMG20250703101938.png,126,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250703101938_aug153.jpg,IMG20250703101938.png,153,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250703101938_aug175.jpg,IMG20250703101938.png,175,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250703102318.jpg,IMG20250703102318.png,0,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250703102318_aug20.jpg,IMG20250703102318.png,20,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250703102318_aug294.jpg,IMG20250703102318.png,294,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250703102318_aug344.jpg,IMG20250703102318.png,344,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250801075450.jpg,IMG20250801075450.png,0,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250801075450_aug69.jpg,IMG20250801075450.png,69,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250801075450_aug190.jpg,IMG20250801075450.png,190,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250801075450_aug256.jpg,IMG20250801075450.png,256,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250801075450_aug363.jpg,IMG20250801075450.png,363,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250801075450_aug409.jpg,IMG20250801075450.png,409,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250801075454.jpg,IMG20250801075454.png,0,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250801075454_aug36.jpg,IMG20250801075454.png,36,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250801075454_aug241.jpg,IMG20250801075454.png,241,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250801075454_aug370.jpg,IMG20250801075454.png,370,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075511.jpg,IMG20250801075511.png,0,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075511_aug17.jpg,IMG20250801075511.png,17,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075511_aug92.jpg,IMG20250801075511.png,92,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075511_aug114.jpg,IMG20250801075511.png,114,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075511_aug179.jpg,IMG20250801075511.png,179,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075511_aug246.jpg,IMG20250801075511.png,246,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075511_aug296.jpg,IMG20250801075511.png,296,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075511_aug339.jpg,IMG20250801075511.png,339,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075515.jpg,IMG20250801075515.png,0,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075515_aug42.jpg,IMG20250801075515.png,42,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075515_aug56.jpg,IMG20250801075515.png,56,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075515_aug149.jpg,IMG20250801075515.png,149,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075515_aug169.jpg,IMG20250801075515.png,169,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075515_aug238.jpg,IMG20250801075515.png,238,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075515_aug316.jpg,IMG20250801075515.png,316,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075530.jpg,IMG20250801075530.png,0,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075530_aug45.jpg,IMG20250801075530.png,45,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075530_aug98.jpg,IMG20250801075530.png,98,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075530_aug122.jpg,IMG20250801075530.png,122,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075530_aug195.jpg,IMG20250801075530.png,195,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075530_aug254.jpg,IMG20250801075530.png,254,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075530_aug300.jpg,IMG20250801075530.png,300,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075540.jpg,IMG20250801075540.png,0,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075540_aug52.jpg,IMG20250801075540.png,52,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075540_aug94.jpg,IMG20250801075540.png,94,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250801075540_aug146.jpg,IMG20250801075540.png,146,healthy,healthy_pale
